n_steps,time,mean_reward,mean_length
97067,0h44min37s,0.21,83.76
97789,0h45min0s,0.19,80.55
98541,0h45min24s,0.18,76.71
99462,0h45min50s,0.19,78.18
100181,0h46min9s,0.19,76.39
101076,0h46min37s,0.16,80.57
101936,0h47min1s,0.19,83.61
102827,0h47min27s,0.18,85.49
103718,0h47min53s,0.16,83.82
104549,0h48min20s,0.14,87.1
105470,0h48min47s,0.13,89.78
106203,0h49min11s,0.11,85.63
106938,0h49min34s,0.11,81.24
107719,0h50min0s,0.12,80.41
108798,0h50min29s,0.16,85.27
109886,0h51min3s,0.17,88.55
111090,0h51min40s,0.18,95.98
111900,0h52min3s,0.2,97.84
112658,0h52min26s,0.18,98.8
113507,0h52min51s,0.18,94.29
114344,0h53min16s,0.17,89.37
115107,0h53min40s,0.18,82.43
115876,0h54min4s,0.17,80.06
116634,0h54min25s,0.17,79.92
117766,0h55min0s,0.19,84.76
118568,0h55min26s,0.18,84.78
119493,0h55min52s,0.19,86.57
120016,0h56min11s,0.2,82.22
120808,0h56min33s,0.21,82.06
121724,0h57min1s,0.23,80.84
122444,0h57min22s,0.22,77.96
123295,0h57min48s,0.21,76.51
124215,0h58min13s,0.2,82.55
124937,0h58min37s,0.19,82.16
125877,0h59min6s,0.16,83.65
126843,0h59min33s,0.17,87.8
127672,1h0min2s,0.15,87.78
128593,1h0min30s,0.16,87.8
129438,1h0min54s,0.17,88.86
130282,1h1min17s,0.17,87.27
131413,1h1min53s,0.16,92.35
132443,1h2min23s,0.18,95.51
133335,1h2min51s,0.18,95.71
134117,1h3min17s,0.17,93.71
135026,1h3min43s,0.18,94.98
135836,1h4min5s,0.19,89.31
136820,1h4min37s,0.15,87.78
137698,1h5min3s,0.16,87.51
138619,1h5min29s,0.14,90.24
139550,1h5min59s,0.13,90.67
140443,1h6min25s,0.16,92.29
141397,1h6min55s,0.19,91.71
142330,1h7min23s,0.19,91.9
143024,1h7min43s,0.24,88.33
144106,1h8min15s,0.27,90.88
145150,1h8min46s,0.24,93.98
146063,1h9min15s,0.2,92.71
146973,1h9min46s,0.17,93.0
147991,1h10min18s,0.15,99.35
149083,1h10min49s,0.13,99.55
150113,1h11min18s,0.12,99.27
151082,1h11min47s,0.13,100.37
152088,1h12min15s,0.13,102.25
153054,1h12min44s,0.12,100.14
153989,1h13min14s,0.13,99.96
154911,1h13min40s,0.12,96.04
155887,1h14min13s,0.12,96.18
156847,1h14min38s,0.11,95.27
157726,1h15min3s,0.11,93.57
