n_steps,time,mean_reward,mean_length
38521,0h15min1s,0.2,74.67
39173,0h15min15s,0.21,74.24
39917,0h15min33s,0.22,74.27
40983,0h15min59s,0.22,74.59
41658,0h16min14s,0.21,73.27
42199,0h16min27s,0.22,72.96
42730,0h16min41s,0.22,71.71
43315,0h16min56s,0.23,67.14
43950,0h17min11s,0.22,58.65
44587,0h17min27s,0.23,60.0
45152,0h17min39s,0.22,59.86
45722,0h17min53s,0.24,60.63
46194,0h18min6s,0.23,57.1
46846,0h18min21s,0.24,56.9
47654,0h18min40s,0.27,60.27
48215,0h18min55s,0.3,60.51
48937,0h19min12s,0.3,64.04
49613,0h19min29s,0.31,67.59
50264,0h19min45s,0.3,67.43
51090,0h20min4s,0.31,68.41
51708,0h20min20s,0.28,69.92
52534,0h20min40s,0.29,70.76
53008,0h20min53s,0.29,67.16
53691,0h21min9s,0.3,67.75
54418,0h21min27s,0.3,66.92
55176,0h21min45s,0.32,68.51
55925,0h22min3s,0.3,68.45
56487,0h22min16s,0.28,68.98
56992,0h22min29s,0.26,66.69
57761,0h22min47s,0.26,66.71
58356,0h23min2s,0.23,63.63
59181,0h23min23s,0.24,65.8
59821,0h23min37s,0.25,65.63
60302,0h23min50s,0.26,65.96
60833,0h24min4s,0.24,62.2
61622,0h24min25s,0.26,66.0
62383,0h24min44s,0.25,63.16
63119,0h25min3s,0.24,66.63
63890,0h25min22s,0.25,71.04
64506,0h25min39s,0.26,72.71
65031,0h25min54s,0.25,67.88
65832,0h26min14s,0.26,69.27
66475,0h26min31s,0.26,66.86
67174,0h26min47s,0.25,66.35
67926,0h27min8s,0.26,67.43
68726,0h27min30s,0.26,73.73
69191,0h27min44s,0.25,67.35
69854,0h28min5s,0.25,68.22
70486,0h28min22s,0.25,65.96
71071,0h28min36s,0.25,62.14
71785,0h28min57s,0.25,61.94
72342,0h29min13s,0.26,62.22
73102,0h29min34s,0.28,64.33
73773,0h29min54s,0.27,65.82
74363,0h30min11s,0.26,65.39
75011,0h30min29s,0.27,64.39
75624,0h30min47s,0.25,65.0
76232,0h31min4s,0.23,63.61
76991,0h31min22s,0.23,63.43
77939,0h31min48s,0.25,71.0
78686,0h32min8s,0.23,74.02
79406,0h32min28s,0.23,75.14
79951,0h32min43s,0.22,74.04
80656,0h33min2s,0.21,72.88
81461,0h33min24s,0.21,70.22
82083,0h33min41s,0.2,67.43
82902,0h34min3s,0.22,70.0
83588,0h34min21s,0.22,71.61
84461,0h34min43s,0.26,76.57
85102,0h35min0s,0.25,71.69
85476,0h35min11s,0.24,67.57
86316,0h35min33s,0.24,68.9
87068,0h35min51s,0.24,69.49
87673,0h36min7s,0.21,65.39
88515,0h36min31s,0.21,68.29
89158,0h36min50s,0.24,74.16
89817,0h37min8s,0.23,70.61
90620,0h37min28s,0.23,71.61
91182,0h37min44s,0.22,70.76
92068,0h38min6s,0.2,71.63
92792,0h38min27s,0.19,72.2
93556,0h38min45s,0.15,74.39
94456,0h39min10s,0.15,76.33
95119,0h39min28s,0.15,78.67
95817,0h39min49s,0.15,75.47
96608,0h40min11s,0.15,76.78
97326,0h40min31s,0.18,75.88
97958,0h40min49s,0.2,70.63
98581,0h41min7s,0.21,68.76
99184,0h41min23s,0.22,66.67
99965,0h41min43s,0.24,66.12
100505,0h41min59s,0.24,64.29
101245,0h42min19s,0.25,65.98
101764,0h42min33s,0.24,62.92
102600,0h42min54s,0.24,68.94
103337,0h43min15s,0.24,68.08
104201,0h43min36s,0.24,73.49
105054,0h43min58s,0.24,75.65
105955,0h44min22s,0.24,82.82
106702,0h44min41s,0.24,81.22
107358,0h44min58s,0.22,80.8
108159,0h45min18s,0.21,78.59
108608,0h45min31s,0.19,71.65
109432,0h45min52s,0.18,70.14
110203,0h46min11s,0.19,69.82
110723,0h46min24s,0.17,66.41
111506,0h46min45s,0.18,66.57
112134,0h47min2s,0.19,69.61
112796,0h47min19s,0.18,67.92
113434,0h47min38s,0.18,63.88
114326,0h48min1s,0.21,71.31
115070,0h48min22s,0.21,70.31
115872,0h48min45s,0.21,73.92
116395,0h48min58s,0.21,71.1
116933,0h49min13s,0.2,69.57
117714,0h49min34s,0.18,69.02
118527,0h49min55s,0.17,69.75
119302,0h50min15s,0.18,67.63
120047,0h50min36s,0.17,72.22
120715,0h50min51s,0.16,75.55
121354,0h51min10s,0.17,73.33
