n_steps,time,mean_reward,mean_length
43484,0h19min30s,0.2,50.67
44221,0h19min49s,0.21,55.59
44689,0h20min3s,0.22,57.61
45286,0h20min20s,0.23,58.76
46071,0h20min41s,0.23,63.06
46719,0h21min0s,0.23,66.27
47272,0h21min17s,0.22,60.84
47976,0h21min38s,0.22,65.0
48513,0h21min56s,0.2,64.08
48917,0h22min9s,0.19,57.76
49342,0h22min23s,0.17,52.82
49982,0h22min40s,0.19,53.47
50427,0h22min53s,0.19,50.02
51133,0h23min12s,0.2,53.33
51662,0h23min28s,0.22,54.94
52442,0h23min48s,0.24,61.14
53087,0h24min5s,0.25,62.27
53861,0h24min24s,0.25,69.49
54483,0h24min43s,0.25,68.84
55173,0h25min2s,0.25,69.67
55897,0h25min22s,0.23,68.49
56550,0h25min39s,0.21,69.63
57169,0h25min57s,0.21,65.24
57831,0h26min17s,0.22,66.33
58334,0h26min30s,0.22,63.49
58941,0h26min47s,0.22,61.65
59488,0h27min4s,0.23,58.16
59996,0h27min20s,0.24,56.69
60659,0h27min37s,0.21,57.41
61382,0h27min57s,0.22,61.2
61991,0h28min14s,0.2,61.76
62563,0h28min31s,0.19,62.25
63342,0h28min53s,0.19,66.63
63821,0h29min8s,0.19,63.96
64704,0h29min32s,0.18,65.86
65342,0h29min52s,0.19,66.0
66080,0h30min13s,0.2,69.8
66686,0h30min33s,0.21,66.88
67569,0h30min58s,0.19,74.12
68187,0h31min18s,0.18,69.18
68977,0h31min41s,0.15,73.24
69668,0h32min3s,0.15,72.02
70301,0h32min23s,0.14,72.04
70918,0h32min43s,0.14,67.63
71689,0h33min6s,0.17,69.04
72300,0h33min27s,0.19,67.29
72975,0h33min47s,0.21,66.8
73564,0h34min6s,0.21,64.2
74130,0h34min24s,0.2,64.94
74615,0h34min40s,0.2,60.8
75357,0h35min3s,0.2,61.45
75821,0h35min16s,0.18,57.67
76519,0h35min36s,0.17,58.35
77049,0h35min53s,0.16,59.2
77633,0h36min12s,0.18,60.12
78515,0h36min38s,0.16,63.88
79295,0h37min3s,0.16,68.53
80084,0h37min27s,0.16,71.86
80815,0h37min48s,0.17,74.69
81637,0h38min11s,0.17,79.14
82350,0h38min35s,0.16,77.16
82989,0h38min54s,0.16,72.94
83544,0h39min12s,0.17,68.71
84147,0h39min30s,0.18,66.75
84877,0h39min53s,0.16,65.49
85660,0h40min16s,0.15,66.86
86311,0h40min40s,0.16,66.04
87081,0h41min5s,0.15,71.31
87841,0h41min32s,0.14,73.65
88556,0h41min54s,0.15,74.1
88997,0h42min9s,0.14,65.86
89757,0h42min33s,0.13,69.53
90321,0h42min52s,0.15,65.49
90858,0h43min9s,0.16,59.98
91631,0h43min34s,0.15,61.04
92450,0h44min0s,0.16,69.67
93207,0h44min23s,0.18,69.61
93952,0h44min49s,0.16,72.86
94516,0h45min9s,0.16,74.96
95230,0h45min30s,0.16,71.43
95864,0h45min53s,0.15,67.37
96646,0h46min19s,0.15,68.53
97477,0h46min44s,0.14,71.08
98188,0h47min5s,0.16,72.61
98938,0h47min27s,0.17,74.59
99664,0h47min48s,0.18,74.94
100062,0h48min2s,0.17,68.94
100701,0h48min21s,0.21,64.69
101326,0h48min41s,0.22,64.69
102115,0h49min5s,0.22,64.25
102549,0h49min22s,0.2,58.53
103429,0h49min48s,0.21,66.33
104028,0h50min9s,0.21,66.59
104644,0h50min28s,0.19,65.37
105614,0h50min57s,0.17,69.82
106427,0h51min24s,0.16,76.92
107526,0h51min59s,0.12,81.04
108323,0h52min23s,0.1,84.67
109192,0h52min51s,0.14,90.47
109944,0h53min13s,0.16,86.51
110755,0h53min37s,0.2,86.82
111602,0h54min5s,0.22,82.43
112160,0h54min22s,0.21,77.2
112957,0h54min45s,0.19,75.78
113925,0h55min14s,0.17,80.02
114800,0h55min39s,0.18,81.02
115860,0h56min12s,0.19,84.98
116633,0h56min35s,0.2,88.02
117325,0h56min56s,0.21,86.61
118178,0h57min22s,0.2,85.35
118867,0h57min45s,0.18,81.12
119929,0h58min19s,0.17,81.0
120815,0h58min49s,0.16,83.96
121589,0h59min12s,0.14,84.76
122686,0h59min45s,0.15,90.35
123302,1h0min7s,0.15,88.45
124245,1h0min37s,0.12,86.59
124880,1h0min57s,0.11,81.67
125673,1h1min21s,0.11,80.75
126567,1h1min51s,0.09,79.22
127509,1h2min20s,0.07,84.45
128509,1h2min52s,0.07,84.45
129382,1h3min18s,0.07,90.24
130366,1h3min51s,0.05,93.98
130971,1h4min12s,0.07,88.31
131423,1h4min27s,0.09,78.71
132122,1h4min48s,0.12,72.8
132809,1h5min8s,0.13,69.16
