n_steps,time,mean_reward,mean_length
60843,0h27min1s,0.19,66.63
61327,0h27min16s,0.19,59.2
61909,0h27min34s,0.19,57.53
62632,0h27min54s,0.2,57.73
62986,0h28min5s,0.17,56.12
64114,0h28min35s,0.2,66.1
64903,0h28min57s,0.21,71.27
65617,0h29min17s,0.21,73.43
66316,0h29min40s,0.19,74.2
66985,0h30min0s,0.2,78.8
67710,0h30min22s,0.17,71.25
68533,0h30min46s,0.15,74.73
69215,0h31min6s,0.15,71.8
69693,0h31min20s,0.16,67.12
70415,0h31min43s,0.18,67.47
71061,0h32min4s,0.19,67.67
71642,0h32min24s,0.22,62.92
72096,0h32min39s,0.22,58.45
72921,0h33min5s,0.24,63.57
73587,0h33min26s,0.23,64.16
74249,0h33min48s,0.21,62.8
74769,0h34min4s,0.19,62.43
75396,0h34min23s,0.19,65.35
75964,0h34min38s,0.19,60.53
76742,0h35min3s,0.18,63.02
77613,0h35min31s,0.18,66.08
78430,0h35min58s,0.16,71.96
79184,0h36min21s,0.14,75.73
80030,0h36min48s,0.14,81.69
80826,0h37min12s,0.12,82.04
81738,0h37min36s,0.14,82.84
82653,0h38min4s,0.14,83.61
83669,0h38min33s,0.14,89.0
84567,0h38min58s,0.13,90.92
85393,0h39min26s,0.15,92.02
85790,0h39min40s,0.16,81.41
86394,0h40min0s,0.18,75.31
87040,0h40min20s,0.21,68.06
87684,0h40min41s,0.22,63.08
88250,0h40min58s,0.24,56.88
88885,0h41min18s,0.24,61.41
89360,0h41min34s,0.24,61.39
90009,0h41min55s,0.23,58.73
90755,0h42min18s,0.22,61.37
91706,0h42min46s,0.18,67.96
92624,0h43min18s,0.13,73.84
93624,0h43min52s,0.11,84.65
94624,0h44min21s,0.06,92.76
95624,0h44min51s,0.02,97.43
96624,0h45min25s,0.0,98.39
97624,0h45min54s,0.0,100.0
98624,0h46min23s,0.0,100.0
99624,0h46min55s,0.0,100.0
100624,0h47min23s,0.0,100.0
101624,0h47min51s,0.0,100.0
102624,0h48min22s,0.0,100.0
103624,0h48min54s,0.01,100.0
104441,0h49min20s,0.01,96.41
105251,0h49min46s,0.02,92.69
106080,0h50min10s,0.03,89.33
106871,0h50min34s,0.05,85.24
107573,0h50min54s,0.06,79.39
108325,0h51min17s,0.08,78.12
109138,0h51min42s,0.09,76.31
109813,0h52min4s,0.1,75.16
110813,0h52min39s,0.08,79.25
111813,0h53min10s,0.06,85.1
112813,0h53min44s,0.04,89.96
113714,0h54min11s,0.04,91.69
114701,0h54min43s,0.03,97.8
115549,0h55min8s,0.05,94.82
116388,0h55min32s,0.06,91.67
117364,0h56min2s,0.06,91.2
118237,0h56min32s,0.07,89.84
119185,0h57min4s,0.07,89.88
120085,0h57min30s,0.07,90.9
120946,0h57min58s,0.07,91.33
121827,0h58min26s,0.08,89.47
122893,0h59min1s,0.08,93.25
123893,0h59min34s,0.07,94.27
124735,1h0min1s,0.08,93.14
125321,1h0min18s,0.1,87.75
125978,1h0min39s,0.11,83.35
126876,1h1min7s,0.13,80.06
127741,1h1min35s,0.15,77.41
128498,1h2min0s,0.18,75.04
129415,1h2min28s,0.17,80.75
130073,1h2min51s,0.17,81.04
130874,1h3min16s,0.19,80.35
131711,1h3min43s,0.2,78.69
132746,1h4min13s,0.2,84.16
133505,1h4min34s,0.22,80.8
134115,1h4min53s,0.23,79.86
134938,1h5min17s,0.23,81.16
