n_steps,time,mean_reward,mean_length
75089,0h34min6s,0.19,65.9
75897,0h34min31s,0.2,69.61
76389,0h34min48s,0.21,64.22
77255,0h35min14s,0.22,67.02
77942,0h35min35s,0.24,72.67
78649,0h35min57s,0.26,71.76
79247,0h36min15s,0.25,65.9
80114,0h36min38s,0.26,73.25
80638,0h36min55s,0.25,68.29
81151,0h37min12s,0.23,64.88
81906,0h37min35s,0.22,64.14
82560,0h37min55s,0.24,66.92
83509,0h38min23s,0.26,68.53
84375,0h38min49s,0.3,73.94
84941,0h39min8s,0.29,74.73
85563,0h39min30s,0.28,72.25
86314,0h39min52s,0.29,74.25
86991,0h40min12s,0.28,70.24
87563,0h40min28s,0.26,64.47
88004,0h40min42s,0.26,60.51
88435,0h40min57s,0.26,56.57
89046,0h41min17s,0.26,56.71
89701,0h41min36s,0.24,55.65
90336,0h41min56s,0.23,55.1
91004,0h42min19s,0.22,60.78
91567,0h42min36s,0.23,62.75
92286,0h42min59s,0.23,64.18
92854,0h43min17s,0.23,63.78
93671,0h43min43s,0.24,65.8
94214,0h44min1s,0.25,63.78
94794,0h44min18s,0.24,65.24
95354,0h44min35s,0.23,61.04
95882,0h44min52s,0.22,60.06
96586,0h45min11s,0.22,57.41
97341,0h45min36s,0.22,63.27
97964,0h45min56s,0.21,63.02
98529,0h46min12s,0.19,64.22
99286,0h46min36s,0.21,67.37
100027,0h46min58s,0.2,69.43
100631,0h47min16s,0.21,65.82
101306,0h47min37s,0.21,66.75
102193,0h48min2s,0.23,72.41
102913,0h48min24s,0.24,73.08
103675,0h48min44s,0.25,72.76
104327,0h49min6s,0.24,74.43
104911,0h49min25s,0.25,71.73
105515,0h49min45s,0.24,66.94
106153,0h50min5s,0.22,65.49
106770,0h50min26s,0.2,62.0
107669,0h50min51s,0.22,67.08
108525,0h51min17s,0.24,71.53
109256,0h51min39s,0.23,73.96
110022,0h52min3s,0.23,77.82
110707,0h52min24s,0.24,78.75
111476,0h52min48s,0.21,76.61
112182,0h53min10s,0.19,72.22
112833,0h53min31s,0.19,70.29
113239,0h53min44s,0.2,65.04
114145,0h54min11s,0.2,67.61
114619,0h54min26s,0.2,63.59
115420,0h54min47s,0.22,64.33
116158,0h55min6s,0.21,67.16
116941,0h55min31s,0.22,73.12
117670,0h55min53s,0.21,71.08
118055,0h56min5s,0.22,68.1
118814,0h56min29s,0.2,68.51
119346,0h56min44s,0.21,62.98
120186,0h57min9s,0.21,66.59
120868,0h57min31s,0.19,62.96
121582,0h57min53s,0.2,70.65
122186,0h58min12s,0.18,68.08
122592,0h58min26s,0.18,64.31
122956,0h58min38s,0.18,54.98
123450,0h58min55s,0.19,52.59
124310,0h59min20s,0.18,54.12
125062,0h59min43s,0.2,57.69
125776,1h0min4s,0.2,63.39
126488,1h0min25s,0.2,69.71
127184,1h0min45s,0.21,73.49
127842,1h1min4s,0.22,71.22
128483,1h1min23s,0.22,67.2
129102,1h1min41s,0.23,65.98
129695,1h2min2s,0.24,64.84
130335,1h2min22s,0.22,62.92
130859,1h2min39s,0.19,61.12
131584,1h3min0s,0.18,61.45
132303,1h3min23s,0.18,64.18
132870,1h3min43s,0.18,62.96
133599,1h4min6s,0.18,65.96
134263,1h4min28s,0.19,66.96
134766,1h4min44s,0.2,63.67
135171,1h4min57s,0.18,58.2
135851,1h5min16s,0.2,58.78
