n_steps,time,mean_reward,mean_length
52485,0h24min0s,0.22,57.65
53174,0h24min19s,0.22,59.9
53554,0h24min31s,0.23,58.55
54355,0h24min51s,0.24,62.22
55050,0h25min9s,0.25,63.39
55666,0h25min26s,0.24,63.25
56199,0h25min42s,0.24,61.53
56633,0h25min55s,0.25,61.02
57253,0h26min14s,0.23,58.24
57855,0h26min30s,0.22,55.53
58308,0h26min45s,0.23,52.47
59038,0h27min6s,0.23,56.14
59629,0h27min24s,0.23,59.53
60127,0h27min40s,0.23,58.31
60430,0h27min50s,0.23,51.57
60872,0h28min5s,0.22,51.31
61363,0h28min20s,0.21,46.59
62003,0h28min39s,0.22,48.51
62486,0h28min54s,0.23,47.41
62925,0h29min8s,0.22,49.33
63691,0h29min30s,0.23,55.8
64398,0h29min50s,0.23,60.16
64806,0h30min3s,0.22,56.92
65373,0h30min20s,0.21,56.86
66001,0h30min40s,0.23,62.16
66392,0h30min54s,0.21,54.71
67052,0h31min15s,0.22,54.0
67727,0h31min35s,0.24,58.1
68525,0h31min59s,0.23,62.59
69239,0h32min21s,0.23,64.2
69576,0h32min33s,0.22,63.14
70091,0h32min51s,0.23,60.22
70574,0h33min8s,0.23,58.41
71113,0h33min24s,0.24,51.75
71856,0h33min48s,0.25,53.1
72627,0h34min10s,0.25,60.24
73155,0h34min28s,0.25,60.9
73680,0h34min46s,0.25,61.35
74509,0h35min12s,0.26,67.37
74800,0h35min24s,0.22,59.69
75511,0h35min47s,0.23,58.51
76138,0h36min6s,0.22,59.31
76632,0h36min20s,0.21,59.84
77380,0h36min44s,0.21,58.25
77971,0h37min1s,0.24,62.47
78491,0h37min19s,0.22,58.96
79089,0h37min38s,0.22,58.35
79816,0h38min1s,0.25,63.06
80552,0h38min20s,0.25,63.14
81170,0h38min41s,0.24,64.69
81911,0h39min5s,0.24,67.39
82400,0h39min21s,0.24,65.57
82852,0h39min38s,0.23,61.49
83503,0h39min58s,0.2,58.86
84255,0h40min23s,0.21,62.45
84841,0h40min43s,0.2,58.73
85644,0h41min2s,0.22,64.16
86113,0h41min18s,0.21,65.08
86834,0h41min40s,0.21,65.78
87642,0h42min4s,0.22,68.37
88299,0h42min23s,0.21,69.14
88676,0h42min38s,0.19,61.41
89343,0h42min58s,0.18,65.04
90011,0h43min18s,0.19,64.25
90607,0h43min38s,0.19,58.33
91268,0h43min56s,0.22,60.18
91884,0h44min15s,0.23,63.59
92364,0h44min32s,0.25,62.9
92787,0h44min47s,0.25,54.94
93479,0h45min8s,0.26,56.73
93936,0h45min23s,0.25,54.27
94483,0h45min38s,0.24,51.25
95030,0h45min56s,0.25,53.29
95633,0h46min15s,0.26,56.94
96372,0h46min39s,0.27,58.02
96888,0h46min55s,0.26,59.84
97709,0h47min20s,0.27,63.86
98241,0h47min38s,0.28,64.78
98948,0h48min0s,0.27,68.04
99842,0h48min29s,0.24,69.51
100471,0h48min48s,0.25,72.59
101185,0h49min10s,0.24,70.12
102082,0h49min40s,0.22,77.27
102539,0h49min56s,0.21,71.06
103200,0h50min16s,0.23,67.47
103812,0h50min37s,0.23,66.57
104521,0h50min57s,0.23,67.37
105103,0h51min15s,0.23,60.67
105690,0h51min32s,0.22,62.33
106229,0h51min50s,0.23,60.22
106668,0h52min4s,0.23,57.16
107138,0h52min19s,0.23,53.27
107700,0h52min38s,0.24,51.75
108187,0h52min55s,0.25,49.31
108731,0h53min13s,0.23,49.96
109138,0h53min27s,0.23,49.02
109603,0h53min43s,0.23,48.88
110240,0h54min5s,0.23,50.61
110834,0h54min23s,0.23,52.84
111429,0h54min43s,0.25,55.75
112061,0h55min4s,0.24,57.78
112465,0h55min19s,0.24,58.08
113190,0h55min43s,0.25,59.8
113666,0h55min58s,0.23,55.76
114055,0h56min12s,0.22,51.8
